info_id,overview,rating,votes_count,runtime
4708,How Swedish tech entrepreneur Daniel Ek and business partner Martin Lorentzon revolutionized the music industry through free and legal music streaming when they launched Spotify.,,,45.0
4709,"Four Basque ETA terrorists, living together with peculiar Spanish neighbors, are planning a terrorist attack in Spain, but await instructions from the head of the organization.",5.6,,89.0
4710,"During a haunting visit with her family, a grieving wife tries to uncover the disturbing reasons behind her mother-in-law's deteriorating condition.",6.2,76.0,90.0
4711,"The story depicts Shimamura Joe and the other cyborgs' struggle with the Bresudo, a group of people who possess superhuman powers and intellect, and have manipulated human history since ancient times.",5.8,193.0,25.0
4712,"1965, Malaysia. A small village helps Khalid and Siti prepare for their wedding day. Soon after, a great darkness falls upon the village as a string of horrific deaths and supernatural ...                See full summary »",5.2,248.0,92.0
4713,"Join Lucky and her friends on a mission to save Maricela's beloved mare, Mystery, from greedy horse thieves who've taken her captive with a wild herd.",5.8,42.0,22.0
4714,"Ana is a young woman who has just been given a scholarship to study in a foreign country. She decides to celebrate with their friends out of the city. On the road, after helping an injured woman, they are kidnapped by a weird family.",3.7,606.0,85.0
4715,Following one of the world's most beloved storyteller's evolution from a conservative son of the Old South into a gay rights pioneer whose novels inspired millions to re-claim their lives.,7.2,664.0,91.0
4716,"From a poor village girl to a famous wayang (Chinese Opera) star, Titoudao chronicles the colourful and turbulent life of celebrated wayang star Oon Ah Chiam. Born into a poor family of 12 ...                See full summary »",,,60.0
4717,With unique and unprecedented access to one of the world's oldest social networking societies this series asks who are the Freemasons and what do they do?,5.4,418.0,44.0
4718,"Single father and Deli owner Daan tries to find love online. Katje a beautiful yet self absorbed designer opens a store next door, they instantly dislike each other. Daan daughter Saar ...                See full summary »",6.3,,90.0
4719,"When Kassie and her friends stumble across an old, broken pocket watch they begin an unexpected journey to unlock the secret of the legendary Garrison Gold. They'll have to solve riddles ...                See full summary »",5.4,160.0,90.0
4720,A history of rat infestations in major cities throughout the world.,6.5,,84.0
4721,"Charming comic Michael McIntyre talks family, technology, sharks, accents and the time he confused himself for a world leader in this stand-up special.",7.2,963.0,62.0
4722,A deaf high school student has her hearing restored suddenly and her family finds out that she can hear more than just people.,7.0,135.0,90.0
4723,The show follows an ambitious young Arab female lawyer who got her law degree in the US and instead of joining her father's law firm back at home (UAE) she decides to go out on her own as a...                See full summary »,5.2,142.0,
4724,"West Perrine, Florida is a suburban ghetto in Southwest Miami-Dade County. Over 73% of its residents are African-American and more than a third of them are unemployed. Violent crimes occur ...                See full summary »",6.3,,109.0
4725,"In 1939 C.E., the imperialist nation of Germania invaded a neighboring country. All at once, that war spread throughout Europe, and the era was dragged into a spiral of a great war. Then, ...                See full summary »",6.7,280.0,
4726,"In a series of magical missions, quick-witted YooHoo and his can-do crew travel the globe to help animals in need.",6.6,44.0,
4727,"Elena toma la decisión de compartirle a la familia su testamento. Su hijo y sus cuatros nietos al enterarse que la casa de Cuernavaca está en juego, harán cualquier tipo de artimaña para ...                See full summary »",5.0,250.0,97.0
4728,Rascal Flatts bassist Jay DeMarcus and ex-beauty queen Allison DeMarcus write their own rules for juggling family and fun in this reality show.,6.2,90.0,
4729,A comic drama about a time in the near future when citizens are happy to be property traded on the stock exchange.,5.3,,84.0
4730,"On the 200th anniversary of the Battle of Waterloo, thousands of enthusiasts reenact the epic clash. But there can only be one Napoleon.",5.3,104.0,88.0
4731,Johan Falk is with the wife of a dead mob boss down to Latvia to try to solve a mystery that has eluded him for three years. What Johan finds downstairs in a cottage outside Riga shocks not...                See full summary »,6.7,,98.0
4732,"Stand-up performance of comedian Ken Jeong recorded live at Pasadena, California.",5.7,,62.0
4733,"Southern comedian Theo Von offers up a twisted take on his dating mishaps, meeting Brad Pitt, chasing down fugitive chimpanzees and more.",5.6,745.0,67.0
4734,"Tayo the Little Bus is the best kids animation where kids learn about vehicles and friendship. Tayo, the blue kid bus, drives around the town and meets various other vehicles and learn ...                See full summary »",4.6,44.0,47.0
4735,Comedian Jerry Seinfeld takes the stage at the comedy club where he began his career to recount his early life.,7.0,,62.0
4736,"When Johan and his colleagues are watching Seth and his gang member Jack, they stumble on a larger case than they expected. Seth is selling arms to terrorists, but without Jack's knowledge,...                See full summary »",6.4,,94.0
4737,"A beautiful teacher is protective of a high school boy who sexually harassed her, and later he becomes a murder suspect.",6.4,369.0,95.0
4738,A dead body is found and police detective Mårten Späck draws the conclusion that a serial suicide killer is at large. Späck with his colleagues Grünvald Karlsson and Irene Snusk suspect a ...                See full summary »,4.7,,82.0
4739,"Lost in the confused landscape of New York City singledom, a young filmmaker begins documenting the complicated relationships of his peers in an effort to decode his own misguided love life.",5.6,,94.0
4740,A new comedy event series that will bring together 47 comedians from 13 regions around the world for the series. Each comedian will perform a half-hour stand-up.,6.4,424.0,30.0
4741,"'Mokalik' follows the career of an 11-year-old boy, Ponmile, from the middle-class suburbs who spends the day as a lowly apprentice at a mechanic workshop in order to view life from the ...                See full summary »",6.3,130.0,100.0
4742,The synopsis of Figurine (Araromire) shows that it is a story of two buddies and a girl...all down on their luck have their lives changed when one of them discovers 'Araromire' a mysterious...                See full summary »,4.5,205.0,120.0
4743,"Three handicapped friends go on a road trip to Salou, Spain, for their first sexual experience.",6.6,547.0,91.0
4744,"A young woman of the Tarahumara, well-known for their extraordinary long distance running abilities, wins ultramarathons seemingly out of nowhere despite running in sandals.",7.0,637.0,28.0
4745,A lonely recluse's life is upended when her train wreck of a sister vows to mend their relationship by helping her fulfill her lifelong dream.,,,
4746,"""An undercover detective crosses paths with familiar faces in the mafia underworld during the final years of Britain's ruling of Hong Kong.""",7.2,161.0,24.0
4747,"A young attorney looks to gain a position at a prestigious law firm while secretly dating his boss' daughter, who he's hoping to marry; but when his loving girlfriend decides to arrange a ...                See full summary »",4.9,363.0,82.0
4748,"Former Club de Cuervos player Potro returns home to Argentina, just in time for the wedding of his famous soccer star brother and to confront his estranged family.",6.3,462.0,50.0
