info_id,movie_id,runtime,rating,votes_count,overview
3615,3525,107.0,5.7,528,"Don Oscar, if he wanted, could have been the next Escobar, but instead he sits on the ruins of his decrepit little drug empire. And let's face it, there is not much left to sit on. Only a ... See full summary »"
3616,3526,103.0,6.0,4056,"After losing the woman he loves in the original Fig Jam, Metin (Halil Sezai Paracikoglu) finds himself seriously alone. His life is a repetitive round of singing at a bar and grieving for ... See full summary »"
3617,3527,105.0,4.8,593,Five youngsters discover that an antique mirror found in their orphanage is home to an evil ghost who kidnaps children and imprisons them inside it.
3618,3528,,6.3,329,"In each themed episode, six contestants belt out the biggest hits from that genre while being judged by a vocal analyzer comparing their vocal performance to the original artist's."
3619,3529,90.0,2.1,1025,"When a supernatural cult threatens Earth, Alice must assemble a team of fairy tale villains to face the literal forces of Death."
3620,3530,99.0,7.1,3517,"An exploration of the viewpoint that the September 11, 2001 attacks were planned by the United States government."
3621,3531,95.0,6.9,2678,"Two women's lives will intersect while trapped in circumstances unforeseen. Between a struggling Icelandic mother and an asylum seeker from Guinea-Bissau, a delicate bond will form as both strategize to get their lives back on track."
3622,3532,117.0,6.1,409,"Ali, a courageous woman and single mother of two kids, works with the trainer and owner of a rundown box club in order to provide for her family."
3623,3533,35.0,7.9,222,"Set during the Joseon Dynasty period, four people from different walks of life come together to make Prince Lee Geum the King and reform the Saheonbu. The four people are Lee Geum, Yeo Ji, Park Moon Soo and Dal Moon."
3624,3534,22.0,4.6,492,"When Dr. Claw returns, Inspector Gadget is brought out of retirement to defeat him again, now with Penny and Brain's open participation."
3625,3535,104.0,4.4,1568,"Can the excitement of the national lottery save a finished marriage? Or is it the end of that marriage? In this fun comedy, Demet and Okan will learn the answer to this question."
3626,3536,22.0,6.8,84,"Polly is often told she is ""TOO LITTLE"" to do the things she wants to do, but Polly proves what every kid knows - that being little isn't a limitation; IT'S HER GREATEST STRENGTH. When ... See full summary »"
3627,3537,115.0,6.5,1052,"A detective, his 3 girls & a murder case. Complex emotional relationships and human nature's darker sides are explored in this captivating suspense drama about a cop whose lust for love threatens to get in the way of his professional life."
3628,3538,109.0,6.7,1142,"Video chat session: Watch me die, LIVE!"
3629,3539,126.0,6.7,3956,A francophone S.Q. officer and an anglophone O.P.P officer reunite to investigate a large car theft ring led by an Italian mobster.
3630,3540,,8.7,21,"In a cozy kitchen, in the spotlight meet everyone's favorite, Booba. Today he's a chef and co-hosting a cooking show. Gather in front of the screen with your parents or friends and cook ... See full summary »"
3631,3541,81.0,4.4,196,"With the impending foreclose of the family Ranch, Rebecca struggles with her rebellious daughter Grace who is still not over the death of her father Mike."
3632,3542,88.0,4.7,987,"Big-city girl goes to the country and meets a special horse and young cowboy who teaches her to barrel race, while her mother reconnects with a local rancher she was in love with 20 years earlier."
3633,3543,60.0,7.8,789,Meteor Garden is Taiwanese adaptation the Japanese comic series Hana Yori Dango. Meteor Garden is the classic love story; rich boy (Dao Ming Si) falls for poor girl (Shan Cai) and obstacles ensue.
3634,3544,52.0,6.3,836,"Neuroscientist David Eagleman taps into the creative process of various innovators while exploring brain-bending, risk-taking ways to spark creativity."
3635,3545,106.0,7.1,7715,A documentary that follows top bodybuilders as they train to compete in the Mr. Olympia competition.
3636,3546,89.0,7.0,4122,The brother of Kitty Genovese investigates the circumstances of her murder and the truth of the story that dozens of locals witnessed the crime and did nothing to intervene.
3637,3547,97.0,6.8,1631,Chronic sleepwalker Alison Courtland thinks that a mysterious man wearing horned-rimmed eye glasses is out to kill her but her husband blames her tired imagination.
3638,3548,29.0,6.2,527,Insects that eat people. A girl with secrets in her past. A young exterminator who's almost too good at his job.
3639,3549,105.0,3.4,974,The lives of a fundamentalist online troll and a woman reeling from a sex tape gone viral become dangerously intertwined in this provocative thriller.
3640,5521,105.0,3.4,974,The lives of a fundamentalist online troll and a woman reeling from a sex tape gone viral become dangerously intertwined in this provocative thriller.
3641,3550,,7.7,2138,"Docuseries, based on the award-winning book, explores the essence of cooking and the vital ingredients at the heart of a great dish."
3642,3551,100.0,7.4,619,"After losing an arm to a shark attack at age 13, Bethany Hamilton refuses to give up her dreams of being a professional surfer."
3643,3552,95.0,6.2,1202,"A lonely construction worker from China goes missing at a Singapore land reclamation site, and a sleepless police investigator must put himself in the mind of the migrant to uncover the truth beneath all that sand."
3644,3553,,8.3,431,"A series of murders occurred during the reign of King Sejong. As Kang Chae Yoon who is investigating these cases gets closer to the root of the truth, he finds himself embroiled in a ... See full summary »"
3645,3554,94.0,4.2,942,A promising young lawyer sees her plans to wed into an important and ultraconservative family in danger when her grandma decides to marry her girl friend.
3646,3555,149.0,6.2,724,"Roshni Chadha is the only child of Sharda Chhadha, and has no knowledge of the whereabouts of her absconding dad, Prakash Chhadha. Roshni is introduced to Rahul Malhotra and both are ... See full summary »"
3647,3556,60.0,6.5,452,Filmmakers gain access to the community of Rockland Ranch in the middle of the Utah desert where 14 polygamous Mormon families have created unique homes for themselves carved out of a rock-face.
3648,3557,23.0,5.8,302,"In a world where fairies possess and reside within animals, granting them special powers. By surgically removing and transplanting the organs of a possessed animal into a human, humans can ... See full summary »"
3649,3558,40.0,6.8,850,"Three teens living in the same São Paulo shanty town pursue their dreams while maintaining their friendship, amid a world of music, drugs and religion."
3650,3559,,,,"A live recording of the Broadway musical based on the life of Diana, Princess of Wales. Filmed at the Longacre Theatre in New York City during the midst of the COVID-19 pandemic."
3651,3560,96.0,7.3,2941,"Every day for decades, Walter Mercado — the iconic, gender non-conforming astrologer — mesmerized 120 million Latino viewers with his extravagance and positivity."
3652,3561,77.0,,,"Christy Martin broke boundaries and noses as she rose in the boxing world, but her public persona belied personal demons, abuse and a threat on her life."
3653,3562,,6.9,443,"The expanded version of the 2016 TV special. Soichi Haruta is unpopular among women due to his poor social skills. However, he accidentally finds out both, his middle-aged boss, and his colleague have a crush on him. But they are men."
3654,3563,49.0,6.1,3278,Comedian Pete Davidson's intimate and candid stand-up special shot live in New York City.
3655,3564,25.0,4.5,653,"The wife of a legendary rapper launches her own career, which puts his life into a tailspin."
3656,3565,30.0,6.8,642,The Winx travel all over the world searching for talent for WOW. and preventing the mysterious talent thief from kidnapping them.
3657,3566,,,,"To save his mother from certain death, young Jack Sawyer enters a parallel world known as the Territories in search of a powerful talisman."
3658,3567,60.0,6.7,4647,"Comedian Jerry Seinfeld performs at the Beacon Theatre in New York City with his take on everyday life, uncovering comedy in the commonplace."
3659,3568,24.0,4.9,190,Bakugan Battle Planet follows the adventures of Dan Kouzo and his best friends: the first kids on Earth to bond with the mysterious creatures known as Bakugan!
3660,3569,35.0,6.9,225,"Dan Dan, is a woman who works as a special effects make-up artist but has a very cold-heart. She then, unexpectedly, falls in love with Yeong Goo, a humanoid robot programmed to be a ... See full summary »"
